date,state,city,level,lat,lng,cases,pop2019,ibgeCode,casesPer100k,deaths,deathRate
2020-04-07,AL,Palmeira dos Índios,city,-9.407919883728027,-36.634220123291016,1,73218.0,2706307.0,1.36578,0.0,0.0
2020-04-07,BA,Palmeiras,city,-12.514169692993164,-41.57492065429688,1,9019.0,2923506.0,11.0877,0.0,0.0
2020-04-07,SC,Papanduva,city,-26.40209007263184,-50.150779724121094,2,19320.0,4212205.0,10.35197,0.0,0.0
2020-04-07,MG,Paracatu,city,-17.22224998474121,-46.8750991821289,1,93158.0,3147006.0,1.07345,0.0,0.0
2020-04-07,MG,Paraisópolis,city,-22.549640655517567,-45.77650833129883,1,21083.0,3147303.0,4.74316,0.0,0.0
2020-04-07,PR,Paranaguá,city,-25.520639419555664,-48.50934982299805,5,154936.0,4118204.0,3.2271400000000003,0.0,0.0
2020-04-07,GO,Paranaiguara,city,-18.91119956970215,-50.65467834472656,1,10057.0,5216304.0,9.94332,0.0,0.0
2020-04-07,PR,Paranavaí,city,-23.08403015136719,-52.45161819458008,3,88374.0,4118402.0,3.39466,0.0,0.0
2020-04-07,PA,Parauapebas,city,-6.071770191192628,-49.90393829345703,3,208273.0,1505536.0,1.44042,0.0,0.0
2020-04-07,RS,Paraí,city,-28.59911918640137,-51.78752136230469,2,7657.0,4314001.0,26.119889999999998,0.0,0.0
2020-04-07,RJ,Paraíba do Sul,city,-22.16415023803711,-43.29122924804688,3,44285.0,3303708.0,6.7743,0.0,0.0
2020-04-07,RS,Pareci Novo,city,-29.636310577392567,-51.39820861816406,1,3837.0,4314035.0,26.06203,0.0,0.0
2020-04-07,AM,Parintins,city,-2.6271700859069824,-56.73403930664063,4,114273.0,1303403.0,3.5003900000000003,1.0,0.25
2020-04-07,SP,Pariquera-Açu,city,-24.71530914306641,-47.88238143920898,1,19648.0,3536208.0,5.0895800000000015,0.0,0.0
2020-04-07,RN,Parnamirim,city,-5.905429840087892,-35.261199951171875,28,261469.0,2403251.0,10.708730000000001,0.0,0.0
2020-04-07,PI,Parnaíba,city,-2.90339994430542,-41.77568817138672,1,153078.0,2207702.0,0.6532600000000001,1.0,1.0
2020-04-07,RN,Passa e Fica,city,-6.435470104217527,-35.64358901977539,1,13277.0,2409100.0,7.53182,0.0,0.0
2020-04-07,RS,Passo Fundo,city,-28.261430740356445,-52.40880966186523,14,203275.0,4314100.0,6.88722,0.0,0.0
2020-04-07,PR,Pato Branco,city,-26.268930435180664,-52.70658874511719,3,82881.0,4118501.0,3.61965,0.0,0.0
2020-04-07,PB,Patos,city,-7.0197601318359375,-37.27524948120117,1,107605.0,2510808.0,0.92932,1.0,1.0
2020-04-07,MG,Patos de Minas,city,-18.590919494628906,-46.51568984985352,4,152488.0,3148004.0,2.62316,0.0,0.0
2020-04-07,MG,Patrocínio,city,-18.94318962097168,-46.99235916137695,5,90757.0,3148103.0,5.50922,0.0,0.0
2020-04-07,PE,Paudalho,city,-7.893179893493652,-35.181591033935554,4,56506.0,2610608.0,7.0788899999999995,1.0,0.25
2020-04-07,PE,Paulista,city,-7.943689823150635,-34.86594009399414,8,331774.0,2610707.0,2.41128,0.0,0.0
2020-04-07,SC,Paulo Lopes,city,-27.964580535888672,-48.68355178833008,2,7494.0,4212304.0,26.68802,0.0,0.0
2020-04-07,SP,Paulínia,city,-22.764219284057607,-47.15113830566406,2,109424.0,3536505.0,1.82775,0.0,0.0
2020-04-07,MA,Paço do Lumiar,city,-2.532550096511841,-44.1690788269043,6,122197.0,2107506.0,4.9101,0.0,0.0
2020-04-07,PR,Peabiru,city,-23.91719055175781,-52.34096908569336,1,13996.0,4118808.0,7.1449,0.0,0.0
2020-04-07,CE,Pedra Branca,city,-5.466989994049072,-39.71461868286133,1,43258.0,2310506.0,2.3117099999999997,0.0,0.0
2020-04-07,SC,Pedras Grandes,city,-28.4360294342041,-49.18470001220703,1,3976.0,4212403.0,25.15091,1.0,1.0
2020-04-07,RS,Pelotas,city,-31.76322937011719,-52.34141159057617,5,342405.0,4314407.0,1.4602600000000001,0.0,0.0
2020-04-07,SP,Penápolis,city,-21.4147891998291,-50.07265090942383,1,63407.0,3537305.0,1.57711,1.0,1.0
2020-04-07,SP,Peruíbe,city,-24.31917953491211,-46.99914169311523,2,68284.0,3537602.0,2.9289400000000003,0.0,0.0
2020-04-07,SC,Pescaria Brava,city,-28.39719009399414,-48.88690185546875,1,10091.0,4212650.0,9.90982,0.0,0.0
2020-04-07,PE,Petrolina,city,-9.394729614257812,-40.50886154174805,3,349145.0,2611101.0,0.85924,0.0,0.0
2020-04-07,RJ,Petrópolis,city,-22.50383949279785,-43.18204116821289,20,306191.0,3303906.0,6.53187,1.0,0.05
2020-04-07,SP,Pindamonhangaba,city,-22.929479598999023,-45.462120056152344,1,168328.0,3538006.0,0.59408,0.0,0.0
2020-04-07,CE,Pindoretama,city,-4.03193998336792,-38.30583953857422,1,20567.0,2310852.0,4.86216,0.0,0.0
2020-04-07,PR,Pinhais,city,-25.43305969238281,-49.18497085571289,8,132157.0,4119152.0,6.0534099999999995,0.0,0.0
2020-04-07,PR,Pinhão,city,-25.700969696044922,-51.64104080200195,1,32391.0,4119301.0,3.08728,0.0,0.0
2020-04-07,SP,Piracicaba,city,-22.725360870361328,-47.64778137207031,10,404142.0,3538709.0,2.47438,0.0,0.0
2020-04-07,PI,Piracuruca,city,-3.930530071258545,-41.70970153808594,2,28791.0,2208304.0,6.946619999999999,0.0,0.0
2020-04-07,SP,Pirajuí,city,-22.000219345092773,-49.45383071899414,1,25492.0,3538907.0,3.9228,0.0,0.0
2020-04-07,PR,Piraquara,city,-25.443559646606445,-49.06201934814453,1,113036.0,4119509.0,0.8846700000000001,0.0,0.0
2020-04-07,RS,Piratini,city,-31.442480087280273,-53.1054801940918,1,20663.0,4314605.0,4.83957,0.0,0.0
2020-04-07,BA,Piripá,city,-14.944250106811525,-41.71683120727539,1,10707.0,2924702.0,9.33968,0.0,0.0
2020-04-07,MG,Piumhi,city,-20.46569061279297,-45.95515060424805,1,34691.0,3151503.0,2.88259,0.0,0.0
2020-04-07,AC,Plácido de Castro,city,-10.3364896774292,-67.18479156494139,1,19761.0,1200385.0,5.06047,0.0,0.0
2020-04-07,BA,Pojuca,city,-12.42708969116211,-38.33063888549805,1,39519.0,2925204.0,2.53043,0.0,0.0
2020-04-07,SC,Pomerode,city,-26.74085998535156,-49.1758918762207,1,33447.0,4213203.0,2.9898,0.0,0.0
2020-04-07,PR,Ponta Grossa,city,-25.094919204711914,-50.1631088256836,5,351736.0,4119905.0,1.4215200000000001,0.0,0.0
2020-04-07,MS,Ponta Porã,city,-22.53700065612793,-55.72623062133789,1,92526.0,5006606.0,1.0807799999999999,0.0,0.0
2020-04-07,RJ,Porciúncula,city,-20.961200714111328,-42.03675079345703,1,18847.0,3304102.0,5.30588,0.0,0.0
2020-04-07,AC,Porto Acre,city,-9.589469909667967,-67.53385925292969,1,18504.0,1200807.0,5.40424,0.0,0.0
2020-04-07,RS,Porto Alegre,city,-30.033920288085927,-51.227989196777344,272,1483771.0,4314902.0,18.331670000000006,5.0,0.0184
2020-04-07,SC,Porto Belo,city,-27.15715026855469,-48.575660705566406,4,21388.0,4213500.0,18.70208,0.0,0.0
2020-04-07,SP,Porto Feliz,city,-23.214689254760746,-47.52384948730469,1,53098.0,3540606.0,1.8833099999999998,0.0,0.0
2020-04-07,RJ,Porto Real,city,-22.41349029541016,-44.29759979248047,1,19683.0,3304110.0,5.08053,0.0,0.0
2020-04-07,AL,Porto Real do Colégio,city,-10.181139945983887,-36.82830810546875,1,20066.0,2707503.0,4.98355,0.0,0.0
2020-04-07,BA,Porto Seguro,city,-16.451139450073242,-39.06476974487305,10,148686.0,2925303.0,6.72558,0.0,0.0
2020-04-07,RO,Porto Velho,city,-8.761670112609862,-63.9019889831543,19,529544.0,1100205.0,3.58799,1.0,0.0526
2020-04-07,MG,Pouso Alegre,city,-22.23446083068848,-45.93368148803711,8,150737.0,3152501.0,5.307259999999999,1.0,0.125
2020-04-07,SP,Poá,city,-23.52606010437012,-46.34405899047852,6,117452.0,3539806.0,5.10847,1.0,0.1667
2020-04-07,MG,Poços de Caldas,city,-21.788469314575195,-46.56274032592773,2,167397.0,3151800.0,1.19476,0.0,0.0
2020-04-07,BA,Prado,city,-17.338600158691403,-39.22658920288086,4,28174.0,2925501.0,14.19749,0.0,0.0
2020-04-07,SP,Praia Grande,city,-23.99990081787109,-46.41408920288086,11,325073.0,3541000.0,3.38386,0.0,0.0
2020-04-07,SP,Presidente Venceslau,city,-21.878070831298828,-51.8436393737793,2,39516.0,3541505.0,5.06124,1.0,0.5
2020-04-07,MT,Primavera do Leste,city,-15.552820205688475,-54.2953987121582,1,62019.0,5107040.0,1.6124100000000001,0.0,0.0
2020-04-07,PR,Primeiro de Maio,city,-22.851980209350586,-51.030029296875,1,11123.0,4120507.0,8.99038,1.0,1.0
2020-04-07,SP,Promissão,city,-21.5344295501709,-49.85715866088867,1,40432.0,3541604.0,2.47329,0.0,0.0
2020-04-07,SE,Propriá,city,-10.213279724121094,-36.83747863769531,2,29626.0,2805703.0,6.7508300000000006,0.0,0.0
2020-04-07,PR,Quatiguá,city,-23.56266975402832,-49.91894912719727,2,7449.0,4120705.0,26.84924,1.0,0.5
2020-04-07,RJ,Quatis,city,-22.407909393310547,-44.27050018310547,2,14302.0,3304128.0,13.984060000000001,0.0,0.0
2020-04-07,PR,Quatro Barras,city,-25.36770057678223,-49.07434844970703,1,23559.0,4120804.0,4.24466,0.0,0.0
2020-04-07,RJ,Queimados,city,-22.71303939819336,-43.557960510253906,5,150319.0,3304144.0,3.32626,0.0,0.0
2020-04-07,PR,Quitandinha,city,-25.87594985961914,-49.48857879638672,1,19049.0,4121208.0,5.249619999999998,0.0,0.0
2020-04-07,CE,Quixadá,city,-4.971590042114258,-39.01613998413086,4,87728.0,2311306.0,4.55955,0.0,0.0
2020-04-07,CE,Quixeramobim,city,-5.197850227355957,-39.29718017578125,1,81082.0,2311405.0,1.23332,0.0,0.0
2020-04-07,SC,Rancho Queimado,city,-27.673259735107425,-49.012290954589844,2,2878.0,4214300.0,69.4927,0.0,0.0
2020-04-07,PE,Recife,city,-8.055310249328612,-34.87199020385742,221,1645727.0,2611606.0,13.428720000000002,18.0,0.0814
2020-04-07,RJ,Resende,city,-22.470529556274414,-44.45037078857422,4,131341.0,3304201.0,3.0455099999999997,0.0,0.0
2020-04-07,SP,Ribeirão Pires,city,-23.71392059326172,-46.41379928588867,9,123393.0,3543303.0,7.2937699999999985,0.0,0.0
2020-04-07,SP,Ribeirão Preto,city,-21.176990509033203,-47.80780029296875,29,703293.0,3543402.0,4.12346,2.0,0.069
2020-04-07,MG,Ribeirão das Neves,city,-19.765989303588867,-44.08700942993164,2,334858.0,3154606.0,0.59727,0.0,0.0
2020-04-07,RJ,Rio Bonito,city,-22.70325088500977,-42.59415817260742,3,60201.0,3304300.0,4.9833099999999995,2.0,0.6667
2020-04-07,AC,Rio Branco,city,-9.97387981414795,-67.80756378173828,39,407319.0,1200401.0,9.574810000000001,2.0,0.0513
2020-04-07,PR,Rio Branco do Sul,city,-25.18391990661621,-49.31523895263672,1,32397.0,4122206.0,3.08671,0.0,0.0
2020-04-07,SP,Rio Claro,city,-22.41175079345703,-47.56280899047852,3,206424.0,3543907.0,1.4533200000000002,0.0,0.0
2020-04-07,RS,Rio Grande,city,-32.033138275146484,-52.09814071655274,2,211005.0,4315602.0,0.94784,0.0,0.0
2020-04-07,SP,Rio Grande da Serra,city,-23.799785614013672,-46.33366394042969,1,50846.0,3544103.0,1.96672,0.0,0.0
2020-04-07,PR,Rio Negro,city,-26.10382080078125,-49.79880905151367,1,34170.0,4122305.0,2.92654,0.0,0.0
2020-04-07,GO,Rio Verde,city,-17.793840408325195,-50.92919921875,8,235647.0,5218805.0,3.39491,0.0,0.0
2020-04-07,MS,Rio Verde de Mato Grosso,city,-18.91917991638184,-54.84415054321289,1,19746.0,5007406.0,5.0643199999999995,0.0,0.0
2020-04-07,RJ,Rio das Ostras,city,-22.527530670166016,-41.94202041625977,3,150674.0,3304524.0,1.99105,1.0,0.3333
2020-04-07,RJ,Rio de Janeiro,city,-22.91216087341309,-43.175010681152344,1251,6718903.0,3304557.0,18.61911,59.0,0.0472
2020-04-07,RS,Rolante,city,-29.64266967773437,-50.55548095703125,1,21349.0,4316006.0,4.68406,0.0,0.0
2020-04-07,RO,Rolim de Moura,city,-11.725250244140625,-61.78055953979492,1,55058.0,1100288.0,1.81627,0.0,0.0
2020-04-07,PR,Rolândia,city,-23.3154296875,-51.36539077758789,1,66580.0,4122404.0,1.50195,0.0,0.0
2020-04-07,MT,Rondonópolis,city,-16.465869903564453,-54.62234115600586,6,232491.0,5107602.0,2.58075,0.0,0.0
2020-04-07,MG,Sabará,city,-19.890979766845703,-43.8109016418457,5,136344.0,3156700.0,3.66719,0.0,0.0
2020-04-07,PE,Salgueiro,city,-8.07211971282959,-39.12955093383789,1,60930.0,2612208.0,1.64123,0.0,0.0
2020-04-07,SP,Salto,city,-23.218769073486328,-47.263038635253906,1,118663.0,3545209.0,0.84272,0.0,0.0
2020-04-07,SP,Salto de Pirapora,city,-23.649269104003906,-47.57324981689453,2,45422.0,3545308.0,4.40315,0.0,0.0
2020-04-07,BA,Salvador,city,-12.9864501953125,-38.52259063720703,269,2872347.0,2927408.0,9.365160000000001,10.0,0.0372
2020-04-07,RS,Sananduva,city,-27.94883918762207,-51.805641174316406,1,16270.0,4316600.0,6.14628,0.0,0.0
2020-04-07,SC,Sangão,city,-28.67012023925781,-49.10963821411133,1,12678.0,4215455.0,7.8876800000000005,0.0,0.0
2020-04-07,RS,Sant'Ana do Livramento,city,-30.88968086242676,-55.5322494506836,7,77027.0,4317103.0,9.08772,0.0,0.0
2020-04-07,SP,Santa Branca,city,-23.397220611572266,-45.88542938232422,2,14788.0,3546009.0,13.524479999999999,1.0,0.5
2020-04-07,BA,Santa Cruz Cabrália,city,-16.281320571899414,-39.02320861816406,4,27778.0,2927705.0,14.39988,0.0,0.0
2020-04-07,SP,Santa Cruz do Rio Pardo,city,-22.895360946655273,-49.62187957763672,2,47673.0,3546405.0,4.19525,0.0,0.0
2020-04-07,RS,Santa Cruz do Sul,city,-29.713090896606445,-52.43022918701172,1,130416.0,4316808.0,0.76678,0.0,0.0
2020-04-07,PR,Santa Fé,city,-23.03856086730957,-51.809471130371094,2,12037.0,4123402.0,16.61544,1.0,0.5
2020-04-07,MA,Santa Inês,city,-3.665649890899658,-45.38174819946289,1,89044.0,2109908.0,1.12304,0.0,0.0
2020-04-07,SP,Santa Isabel,city,-23.31829071044922,-46.22771072387695,2,57386.0,3546801.0,3.4851699999999997,0.0,0.0
2020-04-07,MG,Santa Luzia,city,-19.765949249267575,-43.84878921508789,1,219134.0,3157807.0,0.45633999999999997,0.0,0.0
2020-04-07,RS,Santa Maria,city,-29.69082069396973,-53.80104064941406,2,282123.0,4316907.0,0.70891,0.0,0.0
2020-04-07,BA,Santa Maria da Vitória,city,-13.381890296936035,-44.20677185058594,1,39845.0,2928109.0,2.50973,0.0,0.0
2020-04-07,CE,Santa Quitéria,city,-4.332180023193359,-40.15700912475586,1,43703.0,2312205.0,2.28817,1.0,1.0
2020-04-07,PB,Santa Rita,city,-7.121570110321045,-34.97793960571289,2,136586.0,2513703.0,1.46428,0.0,0.0
2020-04-07,RS,Santa Rosa,city,-27.87047004699707,-54.49103164672852,3,73254.0,4317202.0,4.09534,0.0,0.0
2020-04-07,SC,Santa Rosa de Lima,city,-28.04030036926269,-49.12855911254883,1,2142.0,4215604.0,46.685340000000004,0.0,0.0
2020-04-07,ES,Santa Teresa,city,-19.934579849243164,-40.595909118652344,1,23590.0,3204609.0,4.23908,0.0,0.0
2020-04-07,AP,Santana,city,-0.04667999967932701,-51.17916870117188,3,121364.0,1600600.0,2.4719,0.0,0.0
2020-04-07,SP,Santana de Parnaíba,city,-23.44651985168457,-46.91873168945313,27,139447.0,3547304.0,19.36219,0.0,0.0
2020-04-07,CE,Santana do Acaraú,city,-3.4609498977661133,-40.20759963989258,1,32452.0,2312007.0,3.08147,0.0,0.0
2020-04-07,MG,Santana do Paraíso,city,-19.36578941345215,-42.54867935180664,1,34663.0,3158953.0,2.88492,0.0,0.0
2020-04-07,PA,Santarém,city,-2.439310073852539,-54.6988296508789,10,304589.0,1506807.0,3.2831099999999998,1.0,0.1
2020-04-07,RS,Santiago,city,-29.16992950439453,-54.86101150512695,1,49425.0,4317400.0,2.02327,0.0,0.0
2020-04-07,SC,Santo Amaro da Imperatriz,city,-27.68869972229004,-48.77743911743164,1,23245.0,4215703.0,4.302,0.0,0.0
2020-04-07,SP,Santo André,city,-23.65637016296387,-46.53173828125,98,718773.0,3547809.0,13.63435,3.0,0.0306
2020-04-07,RN,Santo Antônio,city,-6.314239978790282,-35.47338104248047,1,24136.0,2411502.0,4.14319,0.0,0.0
2020-04-07,RS,Santo Antônio da Patrulha,city,-29.829570770263672,-50.5210189819336,1,42894.0,4317608.0,2.33133,0.0,0.0
2020-04-07,AM,Santo Antônio do Içá,city,-3.1069600582122803,-67.94695281982422,7,21602.0,1303700.0,32.40441,0.0,0.0
2020-04-07,MG,Santo Antônio do Monte,city,-20.080209732055664,-45.29851150512695,2,28243.0,3160405.0,7.0814,0.0,0.0
2020-04-07,PA,Santo Antônio do Tauá,city,-1.1533000469207764,-48.12707901000977,1,31482.0,1507003.0,3.1764200000000002,0.0,0.0
2020-04-07,SP,Santos,city,-23.96143913269043,-46.32807159423828,87,433311.0,3548500.0,20.07796,2.0,0.023
2020-04-07,RS,Sapiranga,city,-29.6381893157959,-51.006080627441406,2,81734.0,4319901.0,2.44696,0.0,0.0
2020-04-07,RJ,Sapucaia,city,-22.00480079650879,-42.93170928955078,1,18228.0,3305406.0,5.48607,0.0,0.0
2020-04-07,RS,Sapucaia do Sul,city,-29.842050552368164,-51.14614868164063,2,141075.0,4320008.0,1.41769,0.0,0.0
2020-04-07,PR,Sarandi,city,-23.44491958618164,-51.87350845336914,2,96688.0,4126256.0,2.06851,0.0,0.0
2020-04-07,MG,Sarzedo,city,-20.04224967956543,-44.14775085449219,1,32752.0,3165537.0,3.05325,0.0,0.0
2020-04-07,MG,Senador Amaral,city,-22.58548927307129,-46.17436981201172,1,5356.0,3165578.0,18.67065,0.0,0.0
2020-04-07,GO,Senador Canedo,city,-16.700780868530273,-49.12216186523438,1,115371.0,5220454.0,0.86677,0.0,0.0
2020-04-07,CE,Senador Pompeu,city,-5.582670211791992,-39.37192916870117,1,25496.0,2312700.0,3.9221800000000004,0.0,0.0
2020-04-07,RS,Serafina Corrêa,city,-28.710729598999023,-51.931861877441406,3,17502.0,4320404.0,17.1409,0.0,0.0
2020-04-07,RJ,Seropédica,city,-22.74371910095215,-43.70085906982422,2,82312.0,3305554.0,2.42978,0.0,0.0
2020-04-07,ES,Serra,city,-20.185029983520508,-40.24066162109375,41,517510.0,3205002.0,7.92255,1.0,0.0244
2020-04-07,PB,Serra Branca,city,-7.480999946594237,-36.666259765625,1,13699.0,2515500.0,7.2998,0.0,0.0
2020-04-07,MG,Serra do Salitre,city,-19.1046199798584,-46.67744827270508,1,11582.0,3166808.0,8.634089999999999,0.0,0.0
2020-04-07,PR,Sertaneja,city,-23.037019729614247,-50.816200256347656,1,5284.0,4126405.0,18.925060000000002,0.0,0.0
2020-04-07,MG,Sete Lagoas,city,-19.467439651489254,-44.24874877929688,3,239639.0,3167202.0,1.2518799999999999,0.0,0.0
2020-04-07,SC,Siderópolis,city,-28.59906005859375,-49.42496109008789,5,14007.0,4217600.0,35.69644,0.0,0.0
2020-04-07,MS,Sidrolândia,city,-20.932369232177734,-54.96583938598633,1,57665.0,5007901.0,1.73415,0.0,0.0
2020-04-07,GO,Silvânia,city,-16.660959243774414,-48.6090202331543,1,20695.0,5220603.0,4.83209,0.0,0.0
2020-04-07,SE,Simão Dias,city,-10.73902988433838,-37.8102912902832,1,40484.0,2807105.0,2.47011,0.0,0.0
2020-04-07,BA,Simões Filho,city,-12.785249710083008,-38.40528869628906,1,134377.0,2930709.0,0.74417,0.0,0.0
2020-04-07,MT,Sinop,city,-11.854470252990724,-55.5095100402832,4,142996.0,5107909.0,2.7972799999999998,0.0,0.0
2020-04-07,CE,Sobral,city,-3.680150032043457,-40.34907150268555,11,208935.0,2312908.0,5.2648,0.0,0.0
2020-04-07,SC,Sombrio,city,-29.110260009765625,-49.629920959472656,3,30374.0,4217709.0,9.87687,0.0,0.0
2020-04-07,MS,Sonora,city,-17.593189239501953,-54.74528121948242,1,19274.0,5007935.0,5.18834,0.0,0.0
2020-04-07,ES,Sooretama,city,-19.19133949279785,-40.09577941894531,2,30070.0,3205010.0,6.65115,0.0,0.0
2020-04-07,SP,Sorocaba,city,-23.505800247192386,-47.455970764160156,11,679378.0,3552205.0,1.61913,2.0,0.1818
2020-04-07,PB,Sousa,city,-6.758590221405027,-38.23043823242188,1,69444.0,2516201.0,1.44001,0.0,0.0
2020-04-07,SP,Sumaré,city,-22.82588005065918,-47.26919937133789,2,282441.0,3552403.0,0.70811,0.0,0.0
2020-04-07,SP,Suzano,city,-23.54116058349609,-46.310508728027344,13,297637.0,3552502.0,4.36774,1.0,0.0769
2020-04-07,MA,São Benedito do Rio Preto,city,-3.3271300792694087,-43.52209854125977,1,18663.0,2110401.0,5.3582,0.0,0.0
2020-04-07,SP,São Bernardo do Campo,city,-23.70309066772461,-46.55242919921875,129,838936.0,3548708.0,15.37662,6.0,0.0465
2020-04-07,SP,São Caetano do Sul,city,-23.60630989074707,-46.57207870483398,50,161127.0,3548807.0,31.03142,1.0,0.02
2020-04-07,SP,São Carlos,city,-22.014619827270508,-47.89080047607422,1,251983.0,3548906.0,0.39685,0.0,0.0
2020-04-07,BA,São Domingos,city,-11.463859558105467,-39.5275993347168,1,9058.0,2928950.0,11.03996,0.0,0.0
2020-04-07,RS,São Domingos do Sul,city,-28.533430099487305,-51.88774108886719,2,3074.0,4318051.0,65.06181,0.0,0.0
2020-04-07,BA,São Francisco do Conde,city,-12.628700256347654,-38.680320739746094,1,39802.0,2929206.0,2.5124400000000002,0.0,0.0
2020-04-07,SC,São Francisco do Sul,city,-26.24220085144043,-48.63792037963867,2,52721.0,4216206.0,3.79355,0.0,0.0
2020-04-07,RS,São Gabriel,city,-30.33942985534668,-54.32059097290039,1,62105.0,4318309.0,1.61018,0.0,0.0
2020-04-07,AM,São Gabriel da Cachoeira,city,-0.1327899992465973,-67.08357238769531,1,45564.0,1303809.0,2.1947200000000002,0.0,0.0
2020-04-07,PA,São Geraldo do Araguaia,city,-6.393229961395264,-48.56135940551758,1,24847.0,1507458.0,4.02463,0.0,0.0
2020-04-07,RJ,São Gonçalo,city,-22.823280334472656,-43.04536819458008,22,1084839.0,3304904.0,2.02795,3.0,0.1364
2020-04-07,RN,São Gonçalo do Amarante,city,-5.793190002441406,-35.32883071899414,11,102400.0,2412005.0,10.742189999999999,1.0,0.0909
2020-04-07,RS,São Jorge,city,-28.4996395111084,-51.70788955688477,1,2824.0,4318440.0,35.410759999999996,0.0,0.0
2020-04-07,SC,São José,city,-27.616640090942386,-48.62778854370117,19,246586.0,4216602.0,7.70522,1.0,0.0526
2020-04-07,RN,São José de Mipibu,city,-6.073679924011231,-35.23786163330078,1,43899.0,2412203.0,2.2779599999999998,0.0,0.0
2020-04-07,MA,São José de Ribamar,city,-2.5500199794769287,-44.06755065917969,10,177687.0,2111201.0,5.62787,0.0,0.0
2020-04-07,PI,São José do Divino,city,-3.8110599517822266,-41.83094024658203,3,5346.0,2210052.0,56.116719999999994,1.0,0.3333
2020-04-07,SP,São José do Rio Pardo,city,-21.595739364624023,-46.88774108886719,1,54946.0,3549706.0,1.81997,0.0,0.0
2020-04-07,SP,São José do Rio Preto,city,-20.80987930297852,-49.38576126098633,28,460671.0,3549805.0,6.07809,1.0,0.0357
2020-04-07,SP,São José dos Campos,city,-23.17925071716309,-45.88719940185547,61,721944.0,3549904.0,8.44941,0.0,0.0
2020-04-07,PR,São José dos Pinhais,city,-25.53640937805176,-49.20421981811523,9,323340.0,4125506.0,2.78345,0.0,0.0
2020-04-07,MT,São José dos Quatro Marcos,city,-15.626520156860352,-58.17803955078125,2,18906.0,5107107.0,10.57865,0.0,0.0
2020-04-07,RJ,São João da Barra,city,-21.63553047180176,-41.0464096069336,1,36102.0,3305000.0,2.76993,0.0,0.0
2020-04-07,RJ,São João de Meriti,city,-22.80166053771973,-43.3651008605957,12,472406.0,3305109.0,2.54019,1.0,0.0833
2020-04-07,MG,São João del Rei,city,-21.133159637451172,-44.25843048095703,3,90082.0,3162500.0,3.3303,0.0,0.0
2020-04-07,RS,São Leopoldo,city,-29.77182960510254,-51.14950180053711,9,236835.0,4318705.0,3.8001099999999997,0.0,0.0
2020-04-07,PE,São Lourenço da Mata,city,-7.998499870300293,-35.019969940185554,14,113230.0,2613701.0,12.36421,3.0,0.2143
2020-04-07,SC,São Lourenço do Oeste,city,-26.356449127197266,-52.85234069824219,1,24076.0,4216909.0,4.15351,0.0,0.0
2020-04-07,RS,São Lourenço do Sul,city,-31.34291076660156,-51.99768829345703,1,43582.0,4318804.0,2.29453,0.0,0.0
2020-04-07,SC,São Ludgero,city,-28.32900047302246,-49.18127822875977,3,13410.0,4217006.0,22.37136,1.0,0.3333
2020-04-07,MA,São Luís,city,-2.5265700817108154,-44.24031066894531,203,1101884.0,2111300.0,18.42299,11.0,0.0542
2020-04-07,GO,São Luís de Montes Belos,city,-16.524099349975586,-50.3726692199707,2,33817.0,5220108.0,5.9141900000000005,0.0,0.0
2020-04-07,PR,São Manoel do Paraná,city,-23.394329071044922,-52.64593124389648,1,2160.0,4125555.0,46.2963,0.0,0.0
2020-04-07,SP,São Manuel,city,-22.732990264892567,-48.572959899902344,1,40954.0,3550100.0,2.44176,0.0,0.0
2020-04-07,ES,São Mateus,city,-18.722370147705078,-39.859779357910156,4,130611.0,3204906.0,3.0625299999999998,1.0,0.25
2020-04-07,SP,São Paulo,city,-23.56287002563477,-46.65467834472656,4258,12252023.0,3550308.0,34.753440000000005,296.0,0.0695
2020-04-07,AM,São Paulo de Olivença,city,-23.58246,-46.40758,2,39299.0,1303908.0,5.08919,0.0,0.0
2020-04-07,RN,São Pedro,city,-5.896279811859131,-35.6351203918457,1,5971.0,2412708.0,16.74761,0.0,0.0
2020-04-07,RJ,São Pedro da Aldeia,city,-22.836130142211914,-42.10369873046875,3,104476.0,3305208.0,2.87147,0.0,0.0
2020-04-07,SC,São Pedro de Alcântara,city,-27.567729949951172,-48.80485916137695,1,5823.0,4217253.0,17.17328,0.0,0.0
2020-04-07,SP,São Roque,city,-23.531360626220703,-47.13576889038086,1,91016.0,3550605.0,1.09871,0.0,0.0
2020-04-07,ES,São Roque do Canaã,city,-19.745159149169922,-40.66070175170898,1,12415.0,3204955.0,8.05477,0.0,0.0
2020-04-07,SP,São Sebastião,city,-23.71570014953613,-45.4279899597168,3,88980.0,3550704.0,3.37154,1.0,0.3333
2020-04-07,RS,São Sebastião do Caí,city,-29.58777046203613,-51.37351989746094,2,25685.0,4319505.0,7.78665,0.0,0.0
2020-04-07,SP,São Vicente,city,-23.95063018798828,-46.39799880981445,10,365798.0,3551009.0,2.73375,0.0,0.0
2020-04-07,RS,Tabaí,city,-29.690340042114247,-51.7252082824707,4,4719.0,4320859.0,84.76371999999998,0.0,0.0
2020-04-07,SP,Taboão da Serra,city,-23.62482070922852,-46.78741073608398,50,289664.0,3552809.0,17.26138,3.0,0.06
2020-04-07,RN,Taipu,city,-5.6218299865722665,-35.59692001342773,1,12279.0,2413904.0,8.143989999999999,1.0,1.0
