date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,latitude,longitude
2020-04-10,SP,Boituva,city,4,0.0,True,60997.0,3507001.0,6.5577,0.0,-23.283960342407227,-47.67219161987305
2020-04-10,PE,Bom Conselho,city,1,0.0,True,48554.0,2602100.0,2.05956,0.0,-9.17080020904541,-36.68722152709961
2020-04-10,MG,Bom Despacho,city,1,0.0,False,50605.0,3107406.0,1.9760900000000001,0.0,-19.736770629882812,-45.251991271972656
2020-04-10,RJ,Bom Jardim,city,2,0.0,True,27446.0,3300506.0,7.2870399999999975,0.0,-22.150310516357422,-42.422760009765625
2020-04-10,GO,Bom Jesus de Goiás,city,1,0.0,True,25216.0,5203500.0,3.9657400000000003,0.0,-18.217519760131836,-49.74066162109375
2020-04-10,RJ,Bom Jesus do Itabapoana,city,3,1.0,True,37096.0,3300605.0,8.08713,0.3333,-21.136899948120117,-41.677490234375
2020-04-10,RS,Bom Retiro do Sul,city,1,0.0,True,12328.0,4302402.0,8.11162,0.0,-29.60502052307129,-51.941158294677734
2020-04-10,RR,Bonfim,city,3,0.0,True,12409.0,1400159.0,24.176,0.0,3.3611900806427,-59.83652114868164
2020-04-10,MG,Borda da Mata,city,1,0.0,False,19412.0,3108305.0,5.15145,0.0,-22.2738094329834,-46.165218353271484
2020-04-10,MG,Botelhos,city,1,0.0,False,14971.0,3108404.0,6.6795800000000005,0.0,-21.654409408569336,-46.39516067504883
2020-04-10,SP,Botucatu,city,15,1.0,True,146497.0,3507506.0,10.23912,0.0667,-22.890499114990234,-48.45621109008789
2020-04-10,SC,Botuverá,city,3,0.0,True,5246.0,4202701.0,57.18643,0.0,-27.196680068969727,-49.07997131347656
2020-04-10,SP,Bragança Paulista,city,26,4.0,True,168668.0,3507605.0,15.4149,0.1538,-23.562870025634766,-46.65467834472656
